StationKey,Type,LocationName,ID,Zip,ZipID,Latitude,Longitude,City,State,Country,AirportRank
GGGA,Station,GGGA,GGGA,75606,ZIP: 75606,null,null,LONGVIEW,null,United States,null
GGGA,Station,GGGA,GGGA,75607,ZIP: 75607,null,null,LONGVIEW,null,United States,null
GGGA,Station,GGGA,GGGA,75608,ZIP: 75608,null,null,LONGVIEW,null,United States,null
GGGA,Station,GGGA,GGGA,75615,ZIP: 75615,null,null,LONGVIEW,null,United States,null
GGGA,Station,GGGA,GGGA,75630,ZIP: 75630,32.87431,-94.55271,AVINGER,Texas,United States,null
GGGA,Station,GGGA,GGGA,75631,ZIP: 75631,32.24926,-94.45456,BECKVILLE,Texas,United States,null
GGGA,Station,GGGA,GGGA,75633,ZIP: 75633,32.12895,-94.27705,BUNCOMB,Texas,United States,null
GGGA,Station,GGGA,GGGA,75636,ZIP: 75636,null,null,CASON,null,United States,null
GGGA,Station,GGGA,GGGA,75637,ZIP: 75637,null,null,CLAYTON,null,United States,null
GGGA,Station,GGGA,GGGA,75638,ZIP: 75638,33.02095,-94.73186,DAINGERFIELD,Texas,United States,null
SHVA,Station,SHVA,SHVA,75639,ZIP: 75639,32.29033,-94.16944,DE BERRY,Texas,United States,null
GGGA,Station,GGGA,GGGA,75640,ZIP: 75640,32.71557,-94.68413,ASHLAND,Texas,United States,null
GGGA,Station,GGGA,GGGA,75641,ZIP: 75641,32.37844,-94.57574,EASTON,Texas,United States,null
SHVA,Station,SHVA,SHVA,75642,ZIP: 75642,32.37152,-94.17658,ELYSIAN FIELDS,Texas,United States,null
GGGA,Station,GGGA,GGGA,75643,ZIP: 75643,32.01618,-94.36084,GARY,Texas,United States,null
GGGA,Station,GGGA,GGGA,75644,ZIP: 75644,32.7951,-94.99553,COX,Texas,United States,null
GGGA,Station,GGGA,GGGA,75645,ZIP: 75645,32.68749,-94.87405,GILMER,Texas,United States,null
GGGA,Station,GGGA,GGGA,75647,ZIP: 75647,32.5189,-94.95133,GLADEWATER,Texas,United States,null
GGGA,Station,GGGA,GGGA,75650,ZIP: 75650,32.51394,-94.55473,HALLSVILLE,Texas,United States,null
GGGA,Station,GGGA,GGGA,75651,ZIP: 75651,32.67157,-94.53603,HARLETON,Texas,United States,null
GGGA,Station,GGGA,GGGA,75652,ZIP: 75652,32.22989,-94.73272,CHAPMAN,Texas,United States,null
GGGA,Station,GGGA,GGGA,75653,ZIP: 75653,null,null,HENDERSON,null,United States,null
GGGA,Station,GGGA,GGGA,75654,ZIP: 75654,32.08099,-94.82647,HENDERSON,Texas,United States,null
GGGA,Station,GGGA,GGGA,75656,ZIP: 75656,33.00552,-94.59071,HUGHES SPRINGS,Texas,United States,null
GGGA,Station,GGGA,GGGA,75657,ZIP: 75657,32.7922,-94.30601,BEREA,Texas,United States,null
GGGA,Station,GGGA,GGGA,75658,ZIP: 75658,null,null,JOINERVILLE,null,United States,null
SHVA,Station,SHVA,SHVA,75659,ZIP: 75659,null,null,JONESVILLE,null,United States,null
GGGA,Station,GGGA,GGGA,75660,ZIP: 75660,null,null,JUDSON,null,United States,null
GGGA,Station,GGGA,GGGA,75661,ZIP: 75661,32.63754,-94.16153,BALDWIN,Texas,United States,null
GGGA,Station,GGGA,GGGA,75662,ZIP: 75662,32.38397,-94.87014,KILGORE,Texas,United States,null
GGGA,Station,GGGA,GGGA,75663,ZIP: 75663,null,null,KILGORE,null,United States,null
GGGA,Station,GGGA,GGGA,75666,ZIP: 75666,null,null,LAIRD HILL,null,United States,null
GGGA,Station,GGGA,GGGA,75667,ZIP: 75667,31.98544,-94.84005,ANADARKO,Texas,United States,null
GGGA,Station,GGGA,GGGA,75668,ZIP: 75668,32.90453,-94.68362,LONE STAR,Texas,United States,null
GGGA,Station,GGGA,GGGA,75669,ZIP: 75669,32.03376,-94.56395,DOTSON,Texas,United States,null
GGGA,Station,GGGA,GGGA,75670,ZIP: 75670,32.57299,-94.42297,BEL AIR,Texas,United States,null
GGGA,Station,GGGA,GGGA,75671,ZIP: 75671,null,null,MARSHALL,null,United States,null
GGGA,Station,GGGA,GGGA,75672,ZIP: 75672,32.46883,-94.29489,HOUSTON,Texas,United States,null
GGGA,Station,GGGA,GGGA,75680,ZIP: 75680,null,null,MINDEN,null,United States,null
LFKA,Station,LFKA,LFKA,75681,ZIP: 75681,31.92844,-94.69197,MOUNT ENTERPRISE,Texas,United States,null
GGGA,Station,GGGA,GGGA,75682,ZIP: 75682,32.25033,-94.9366,NEW LONDON,Texas,United States,null
GGGA,Station,GGGA,GGGA,75683,ZIP: 75683,32.82301,-94.73701,BOXWOOD,Texas,United States,null
GGGA,Station,GGGA,GGGA,75684,ZIP: 75684,32.27335,-94.93895,FRIAR,Texas,United States,null
SHVA,Station,SHVA,SHVA,75685,ZIP: 75685,null,null,LATEX,null,United States,null
GGGA,Station,GGGA,GGGA,75686,ZIP: 75686,32.96953,-94.95018,BLODGETT,Texas,United States,null
GGGA,Station,GGGA,GGGA,75687,ZIP: 75687,null,null,PRICE,null,United States,null
GGGA,Station,GGGA,GGGA,75688,ZIP: 75688,null,null,SCOTTSVILLE,null,United States,null
GGGA,Station,GGGA,GGGA,75689,ZIP: 75689,null,null,SELMAN CITY,null,United States,null
GGGA,Station,GGGA,GGGA,75691,ZIP: 75691,32.31327,-94.55066,DIRGIN,Texas,United States,null
SHVA,Station,SHVA,SHVA,75692,ZIP: 75692,32.48038,-94.11629,WASKOM,Texas,United States,null
GGGA,Station,GGGA,GGGA,75693,ZIP: 75693,32.53385,-94.85985,CLARKSVILLE CITY,Texas,United States,null
GGGA,Station,GGGA,GGGA,75694,ZIP: 75694,null,null,WOODLAWN,null,United States,null
TYRA,Station,TYRA,TYRA,75701,ZIP: 75701,32.32331,-95.3009,SAINT LOUIS,Texas,United States,null
TYRA,Station,TYRA,TYRA,75702,ZIP: 75702,32.36287,-95.31531,TYLER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75703,ZIP: 75703,32.23855,-95.32063,TYLER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75704,ZIP: 75704,32.40753,-95.44131,TYLER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75705,ZIP: 75705,32.36603,-95.10274,BASCOM,Texas,United States,null
TYRA,Station,TYRA,TYRA,75706,ZIP: 75706,32.466,-95.3076,TYLER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75707,ZIP: 75707,32.30359,-95.17687,TYLER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75708,ZIP: 75708,32.41635,-95.20959,EAST TEXAS CENTER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75709,ZIP: 75709,32.31072,-95.39289,TYLER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75710,ZIP: 75710,null,null,TYLER,null,United States,null
TYRA,Station,TYRA,TYRA,75711,ZIP: 75711,null,null,TYLER,null,United States,null
TYRA,Station,TYRA,TYRA,75712,ZIP: 75712,null,null,TYLER,null,United States,null
TYRA,Station,TYRA,TYRA,75713,ZIP: 75713,null,null,TYLER,null,United States,null
TYRA,Station,TYRA,TYRA,75750,ZIP: 75750,32.27443,-95.07493,ARP,Texas,United States,null
TYRA,Station,TYRA,TYRA,75751,ZIP: 75751,32.09643,-95.90829,ATHENS,Texas,United States,null
TYRA,Station,TYRA,TYRA,75752,ZIP: 75752,32.24454,-95.80858,ATHENS,Texas,United States,null
TYRA,Station,TYRA,TYRA,75754,ZIP: 75754,32.42579,-95.66519,BEN WHEELER,Texas,United States,null
TYRA,Station,TYRA,TYRA,75755,ZIP: 75755,32.63315,-95.08596,BIG SANDY,Texas,United States,null
TYRA,Station,TYRA,TYRA,75756,ZIP: 75756,32.30402,-95.60003,BROWNSBORO,Texas,United States,null
TYRA,Station,TYRA,TYRA,75757,ZIP: 75757,32.11461,-95.349,BULLARD,Texas,United States,null
TYRA,Station,TYRA,TYRA,75758,ZIP: 75758,32.27541,-95.50733,BLUE WATER KEY,Texas,United States,null
TYRA,Station,TYRA,TYRA,75759,ZIP: 75759,32.03594,-95.41876,CUNEY,Texas,United States,null
LFKA,Station,LFKA,LFKA,75760,ZIP: 75760,31.8041,-94.8556,CUSHING,Texas,United States,null
TYRA,Station,TYRA,TYRA,75762,ZIP: 75762,32.21681,-95.41378,FLINT,Texas,United States,null
TYRA,Station,TYRA,TYRA,75763,ZIP: 75763,32.04187,-95.52214,BERRYVILLE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75764,ZIP: 75764,31.89544,-95.14372,GALLATIN,Texas,United States,null
TYRA,Station,TYRA,TYRA,75765,ZIP: 75765,32.64159,-95.23516,CROW,Texas,United States,null
TYRA,Station,TYRA,TYRA,75766,ZIP: 75766,31.9462,-95.25702,COVE SPRING,Texas,United States,null
TYRA,Station,TYRA,TYRA,75770,ZIP: 75770,32.13855,-95.64876,LARUE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75771,ZIP: 75771,32.5361,-95.43456,GARDEN VALLEY,Texas,United States,null
TYRA,Station,TYRA,TYRA,75772,ZIP: 75772,null,null,MAYDELLE,null,United States,null
TYRA,Station,TYRA,TYRA,75773,ZIP: 75773,32.67876,-95.44591,CALVARY,Texas,United States,null
TYRA,Station,TYRA,TYRA,75778,ZIP: 75778,32.3023,-95.71185,LEAGUEVILLE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75779,ZIP: 75779,31.86529,-95.48595,NECHES,Texas,United States,null
TYRA,Station,TYRA,TYRA,75780,ZIP: 75780,31.99099,-95.09183,NEW SUMMERFIELD,Texas,United States,null
TYRA,Station,TYRA,TYRA,75782,ZIP: 75782,null,null,POYNOR,null,United States,null
TYRA,Station,TYRA,TYRA,75783,ZIP: 75783,32.82157,-95.42365,OAK GROVE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75784,ZIP: 75784,31.8737,-94.97332,REKLAW,Texas,United States,null
TYRA,Station,TYRA,TYRA,75785,ZIP: 75785,31.77994,-95.17381,DIALVILLE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75788,ZIP: 75788,31.82598,-94.92588,SACUL,Texas,United States,null
TYRA,Station,TYRA,TYRA,75789,ZIP: 75789,32.10909,-95.09693,GRIFFIN,Texas,United States,null
TYRA,Station,TYRA,TYRA,75790,ZIP: 75790,32.53231,-95.6426,VAN,Texas,United States,null
TYRA,Station,TYRA,TYRA,75791,ZIP: 75791,32.22164,-95.22053,WHITEHOUSE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75792,ZIP: 75792,32.47668,-95.10197,STARRVILLE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75797,ZIP: 75797,null,null,BIG SANDY,null,United States,null
TYRA,Station,TYRA,TYRA,75798,ZIP: 75798,null,null,TYLER,null,United States,null
TYRA,Station,TYRA,TYRA,75799,ZIP: 75799,null,null,TYLER,null,United States,null
TYRA,Station,TYRA,TYRA,75801,ZIP: 75801,31.73457,-95.53316,ELMWOOD,Texas,United States,null
TYRA,Station,TYRA,TYRA,75802,ZIP: 75802,null,null,PALESTINE,null,United States,null
TYRA,Station,TYRA,TYRA,75803,ZIP: 75803,31.87441,-95.66916,PALESTINE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75831,ZIP: 75831,31.46234,-96.01473,BUFFALO,Texas,United States,null
TYRA,Station,TYRA,TYRA,75832,ZIP: 75832,31.91904,-95.9946,CAYUGA,Texas,United States,null
CLLA,Station,CLLZJ,CLLZJ,75833,ZIP: 75833,31.26718,-95.839,CENTERVIEW,Texas,United States,null
LFKA,Station,LFKA,LFKA,75834,ZIP: 75834,null,null,CENTRALIA,null,United States,null
LFKA,Station,LFKA,LFKA,75835,ZIP: 75835,31.29348,-95.49196,BELOTT,Texas,United States,null
TYRA,Station,TYRA,TYRA,75838,ZIP: 75838,31.47745,-96.22824,DONIE,Texas,United States,null
TYRA,Station,TYRA,TYRA,75839,ZIP: 75839,31.60599,-95.5779,ELKHART,Texas,United States,null
TYRA,Station,TYRA,TYRA,75840,ZIP: 75840,31.78236,-96.08899,FAIRFIELD,Texas,United States,null
TYRA,Station,TYRA,TYRA,75842,ZIP: 75842,null,null,FREESTONE,null,United States,null
LFKA,Station,LFKA,LFKA,75844,ZIP: 75844,31.51376,-95.43842,AUGUSTA,Texas,United States,null
LFKA,Station,LFKA,LFKA,75845,ZIP: 75845,31.10075,-95.08954,CRECY,Texas,United States,null
TYRA,Station,TYRA,TYRA,75846,ZIP: 75846,31.33865,-96.16544,JEWETT,Texas,United States,null
LFKA,Station,LFKA,LFKA,75847,ZIP: 75847,31.35383,-95.14609,KENNARD,Texas,United States,null
TYRA,Station,TYRA,TYRA,75848,ZIP: 75848,31.76525,-96.32993,KIRVIN,Texas,United States,null
LFKA,Station,LFKA,LFKA,75849,ZIP: 75849,31.41743,-95.48164,LATEXO,Texas,United States,null
CLLA,Station,CLLZJ,CLLZJ,75850,ZIP: 75850,31.13741,-95.9168,LEONA,Texas,United States,null
LFKA,Station,LFKA,LFKA,75851,ZIP: 75851,31.09323,-95.49712,LOVELADY,Texas,United States,null
CLLA,Station,CLLZJ,CLLZJ,75852,ZIP: 75852,30.96685,-95.71166,ELWOOD,Texas,United States,null
TYRA,Station,TYRA,TYRA,75853,ZIP: 75853,31.93692,-95.81323,BLACKFOOT,Texas,United States,null
TYRA,Station,TYRA,TYRA,75855,ZIP: 75855,31.56221,-95.85025,BUTLER,Texas,United States,null
LFKA,Station,LFKA,LFKA,75856,ZIP: 75856,31.18891,-95.25576,PENNINGTON,Texas,United States,null
LFKA,Station,LFKA,LFKA,75858,ZIP: 75858,31.39074,-95.12689,RATCLIFF,Texas,United States,null
TYRA,Station,TYRA,TYRA,75859,ZIP: 75859,31.88161,-96.24023,STEWARDS MILL,Texas,United States,null
TYRA,Station,TYRA,TYRA,75860,ZIP: 75860,31.62091,-96.24864,COTTON GIN,Texas,United States,null
TYRA,Station,TYRA,TYRA,75861,ZIP: 75861,31.85323,-95.8924,MASSEY LAKE,Texas,United States,null
CXOA,Station,CXOZJ,CXOZJ,75862,ZIP: 75862,30.95984,-95.32384,CARLISLE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75865,ZIP: 75865,null,null,WOODLAKE,null,United States,null
TYRA,Station,TYRA,TYRA,75880,ZIP: 75880,null,null,TENNESSEE COLONY,null,United States,null
TYRA,Station,TYRA,TYRA,75882,ZIP: 75882,null,null,PALESTINE,null,United States,null
TYRA,Station,TYRA,TYRA,75884,ZIP: 75884,null,null,TENNESSEE COLONY,null,United States,null
TYRA,Station,TYRA,TYRA,75886,ZIP: 75886,null,null,TENNESSEE COLONY,null,United States,null
LFKA,Station,LFKA,LFKA,75901,ZIP: 75901,31.30134,-94.65552,LUFKIN,Texas,United States,null
LFKA,Station,LFKA,LFKA,75902,ZIP: 75902,null,null,LUFKIN,null,United States,null
LFKA,Station,LFKA,LFKA,75903,ZIP: 75903,null,null,LUFKIN,null,United States,null
LFKA,Station,LFKA,LFKA,75904,ZIP: 75904,31.3397,-94.82173,LUFKIN,Texas,United States,null
LFKA,Station,LFKA,LFKA,75905,ZIP: 75905,null,null,LONGVIEW,null,United States,null
LFKA,Station,LFKA,LFKA,75915,ZIP: 75915,null,null,LUFKIN,null,United States,null
LFKA,Station,LFKA,LFKA,75925,ZIP: 75925,31.61114,-95.06597,ALTO,Texas,United States,null
LFKA,Station,LFKA,LFKA,75926,ZIP: 75926,31.25151,-94.96273,APPLE SPRINGS,Texas,United States,null
LFKA,Station,LFKA,LFKA,75927,ZIP: 75927,null,null,BARNUM,null,United States,null
BPTA,Station,OZAA,OZAA,75928,ZIP: 75928,30.67148,-93.71173,BON WIER,Texas,United States,null
LFKA,Station,LFKA,LFKA,75929,ZIP: 75929,31.24549,-94.19464,BROADDUS,Texas,United States,null
LFKA,Station,LFKA,LFKA,75930,ZIP: 75930,31.32203,-94.03261,BRONSON,Texas,United States,null
LFKA,Station,LFKA,LFKA,75931,ZIP: 75931,31.1108,-94.00384,BROOKELAND,Texas,United States,null
BPTA,Station,OZAA,OZAA,75932,ZIP: 75932,31.05408,-93.60988,BURKEVILLE,Texas,United States,null
BPTA,Station,OZAA,OZAA,75933,ZIP: 75933,30.55809,-93.81161,CALL,Texas,United States,null
LFKA,Station,LFKA,LFKA,75934,ZIP: 75934,30.89591,-94.75068,CAMDEN,Texas,United States,null
LFKA,Station,LFKA,LFKA,75935,ZIP: 75935,31.73269,-94.20156,CAMPTI,Texas,United States,null
BPTA,Station,BPTA,BPTA,75936,ZIP: 75936,30.95213,-94.57961,CHESTER,Texas,United States,null
LFKA,Station,LFKA,LFKA,75937,ZIP: 75937,31.45872,-94.3765,CHIRENO,Texas,United States,null
BPTA,Station,BPTA,BPTA,75938,ZIP: 75938,30.93262,-94.35342,COLMESNEIL,Texas,United States,null
LFKA,Station,LFKA,LFKA,75939,ZIP: 75939,31.01824,-94.79403,ASIA,Texas,United States,null
LFKA,Station,LFKA,LFKA,75941,ZIP: 75941,31.17992,-94.76368,BURKE,Texas,United States,null
BPTA,Station,OZAA,OZAA,75942,ZIP: 75942,30.81634,-94.43146,DOUCETTE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75943,ZIP: 75943,31.65356,-94.88784,DOUGLASS,Texas,United States,null
LFKA,Station,LFKA,LFKA,75944,ZIP: 75944,31.33734,-94.38859,ETOILE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75946,ZIP: 75946,31.81362,-94.52541,BRILEYTOWN,Texas,United States,null
DFWDB,Station,DFWDB,DFWDB,75947,ZIP: 75947,null,null,DALLAS,null,United States,null
LFKA,Station,LFKA,LFKA,75948,ZIP: 75948,31.30812,-93.77894,BAYOU,Texas,United States,null
LFKA,Station,LFKA,LFKA,75949,ZIP: 75949,31.23143,-94.51943,HUNTINGTON,Texas,United States,null
BPTA,Station,OZAA,OZAA,75951,ZIP: 75951,30.94151,-94.05384,BEECH GROVE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75954,ZIP: 75954,31.92347,-94.05436,HANSON,Texas,United States,null
BPTA,Station,OZAA,OZAA,75956,ZIP: 75956,30.67771,-93.97821,BLEAKWOOD,Texas,United States,null
LFKA,Station,LFKA,LFKA,75958,ZIP: 75958,null,null,MARTINSVILLE,null,United States,null
LFKA,Station,LFKA,LFKA,75959,ZIP: 75959,31.51451,-93.8493,GENEVA,Texas,United States,null
LFKA,Station,LFKA,LFKA,75960,ZIP: 75960,30.91444,-94.86708,BARNES,Texas,United States,null
LFKA,Station,LFKA,LFKA,75961,ZIP: 75961,31.56113,-94.5,NACOGDOCHES,Texas,United States,null
LFKA,Station,LFKA,LFKA,75962,ZIP: 75962,31.61986,-94.64708,NACOGDOCHES,Texas,United States,null
LFKA,Station,LFKA,LFKA,75963,ZIP: 75963,null,null,NACOGDOCHES,null,United States,null
LFKA,Station,LFKA,LFKA,75964,ZIP: 75964,31.62169,-94.74495,NACOGDOCHES,Texas,United States,null
LFKA,Station,LFKA,LFKA,75965,ZIP: 75965,31.72385,-94.62609,NACOGDOCHES,Texas,United States,null
BPTA,Station,OZAA,OZAA,75966,ZIP: 75966,30.8352,-93.72843,NEWTON,Texas,United States,null
LFKA,Station,LFKA,LFKA,75968,ZIP: 75968,31.25261,-93.95041,PINELAND,Texas,United States,null
LFKA,Station,LFKA,LFKA,75969,ZIP: 75969,31.44688,-94.89891,CENTRAL,Texas,United States,null
LFKA,Station,LFKA,LFKA,75972,ZIP: 75972,31.49498,-94.12708,BLANDLAKE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75973,ZIP: 75973,31.71654,-93.93295,ALEXANDERS STORE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75974,ZIP: 75974,31.95671,-94.2387,FLAT FORK,Texas,United States,null
LFKA,Station,LFKA,LFKA,75975,ZIP: 75975,31.89738,-94.41302,ANTIOCH,Texas,United States,null
LFKA,Station,LFKA,LFKA,75976,ZIP: 75976,31.5206,-94.92745,WELLS,Texas,United States,null
BPTA,Station,OZAA,OZAA,75977,ZIP: 75977,31.06121,-93.78207,FARRSVILLE,Texas,United States,null
LFKA,Station,LFKA,LFKA,75978,ZIP: 75978,31.50905,-94.5272,WODEN,Texas,United States,null
BPTA,Station,BPTA,BPTA,75979,ZIP: 75979,30.77631,-94.40151,DIES,Texas,United States,null
LFKA,Station,LFKA,LFKA,75980,ZIP: 75980,31.12666,-94.35255,NANCY,Texas,United States,null
BPTA,Station,OZAA,OZAA,75990,ZIP: 75990,null,null,WOODVILLE,null,United States,null
MWLA,Station,VHNA,VHNA,76000,ZIP: 76000,null,null,FORT WORTH,null,United States,null
FWHA,Station,FWHA,FWHA,76001,ZIP: 76001,32.6304,-97.15275,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76002,ZIP: 76002,32.62262,-97.09224,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76003,ZIP: 76003,null,null,ARLINGTON,null,United States,null
FWHA,Station,FWHA,FWHA,76004,ZIP: 76004,null,null,ARLINGTON,null,United States,null
FWHA,Station,FWHA,FWHA,76005,ZIP: 76005,null,null,ARLINGTON,null,United States,null
FWHA,Station,FWHA,FWHA,76006,ZIP: 76006,32.78493,-97.10018,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76007,ZIP: 76007,null,null,ARLINGTON,null,United States,null
MWLA,Station,GLEA,GLEA,76008,ZIP: 76008,32.69291,-97.62376,ALEDO,Texas,United States,null
FWHA,Station,FWHA,FWHA,76009,ZIP: 76009,32.4158,-97.20169,ALVARADO,Texas,United States,null
FWHA,Station,FWHA,FWHA,76010,ZIP: 76010,32.72283,-97.08035,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76011,ZIP: 76011,32.75425,-97.08253,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76012,ZIP: 76012,32.75461,-97.13902,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76013,ZIP: 76013,32.72033,-97.15647,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76014,ZIP: 76014,32.69202,-97.08794,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76015,ZIP: 76015,32.69221,-97.13341,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76016,ZIP: 76016,32.68906,-97.18871,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76017,ZIP: 76017,32.66204,-97.16261,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76018,ZIP: 76018,32.66077,-97.09,ARLINGTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76019,ZIP: 76019,null,null,ARLINGTON,null,United States,null
MWLA,Station,MWLA,MWLA,76020,ZIP: 76020,32.90006,-97.56542,AZLE,Texas,United States,null
DALA,Station,DALA,DALA,76021,ZIP: 76021,32.85231,-97.13119,BEDFORD,Texas,United States,null
DALA,Station,DALA,DALA,76022,ZIP: 76022,32.83064,-97.14523,BEDFORD,Texas,United States,null
MWLA,Station,MWLA,MWLA,76023,ZIP: 76023,33.04851,-97.60577,BOYD,Texas,United States,null
MWLA,Station,GLEA,GLEA,76026,ZIP: 76026,null,null,BRIDGEPORT,null,United States,null
FWHA,Station,FWHA,FWHA,76028,ZIP: 76028,32.52604,-97.30318,BRIAROAKS,Texas,United States,null
MWLA,Station,GLEA,GLEA,76030,ZIP: 76030,null,null,CHICO,null,United States,null
FWHA,Station,FWHA,FWHA,76031,ZIP: 76031,32.34848,-97.33114,CLEBURNE,Texas,United States,null
FWHA,Station,FWHA,FWHA,76033,ZIP: 76033,32.28511,-97.51137,CLEBURNE,Texas,United States,null
DALA,Station,DALA,DALA,76034,ZIP: 76034,32.8912,-97.14876,COLLEYVILLE,Texas,United States,null
MWLA,Station,GLEA,GLEA,76035,ZIP: 76035,32.56288,-97.63361,CRESSON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76036,ZIP: 76036,32.57702,-97.41284,CROWLEY,Texas,United States,null
MWLA,Station,GLEA,GLEA,76037,ZIP: 76037,null,null,DENNIS,null,United States,null
DALA,Station,DALA,DALA,76039,ZIP: 76039,32.85936,-97.08383,EULESS,Texas,United States,null
DALA,Station,DALA,DALA,76040,ZIP: 76040,32.8147,-97.0968,EULESS,Texas,United States,null
ACTA,Station,ACTA,ACTA,76041,ZIP: 76041,32.24005,-96.84634,FORRESTON,Texas,United States,null
MWLA,Station,GLEA,GLEA,76043,ZIP: 76043,32.20528,-97.79709,GLEN ROSE,Texas,United States,null
MWLA,Station,GLEA,GLEA,76044,ZIP: 76044,32.4276,-97.54354,GODLEY,Texas,United States,null
MWLA,Station,GLEA,GLEA,76045,ZIP: 76045,null,null,GRAFORD,null,United States,null
MWLA,Station,GLEA,GLEA,76048,ZIP: 76048,32.42318,-97.80877,BRAZOS BEND,Texas,United States,null
MWLA,Station,GLEA,GLEA,76049,ZIP: 76049,32.46394,-97.70805,ACTON,Texas,United States,null
FWHA,Station,FWHA,FWHA,76050,ZIP: 76050,32.27537,-97.16601,GRANDVIEW,Texas,United States,null
DALA,Station,DALA,DALA,76051,ZIP: 76051,32.92499,-97.07177,GRAPEVINE,Texas,United States,null
ONYA,Station,ONYA,ONYA,76052,ZIP: 76052,32.98624,-97.37655,HASLET,Texas,United States,null
MWLA,Station,MWLA,MWLA,76053,ZIP: 76053,32.8171,-97.17953,HURST,Texas,United States,null
MWLA,Station,MWLA,MWLA,76054,ZIP: 76054,32.85918,-97.17781,HURST,Texas,United States,null
FWHA,Station,FWHA,FWHA,76055,ZIP: 76055,32.16217,-97.15511,ITASCA,Texas,United States,null
FWHA,Station,FWHA,FWHA,76058,ZIP: 76058,32.46693,-97.42394,JOSHUA,Texas,United States,null
FWHA,Station,FWHA,FWHA,76059,ZIP: 76059,32.39252,-97.32687,KEENE,Texas,United States,null
FWHA,Station,FWHA,FWHA,76060,ZIP: 76060,32.64076,-97.21585,KENNEDALE,Texas,United States,null
FWHA,Station,FWHA,FWHA,76061,ZIP: 76061,32.50396,-97.18842,LILLIAN,Texas,United States,null
FWHA,Station,FWHA,FWHA,76063,ZIP: 76063,32.56979,-97.14275,MANSFIELD,Texas,United States,null
CRSA,Station,CRSA,CRSA,76064,ZIP: 76064,32.30136,-97.03549,MAYPEARL,Texas,United States,null
CRSA,Station,CRSA,CRSA,76065,ZIP: 76065,32.4705,-96.989,MIDLOTHIAN,Texas,United States,null
MWLA,Station,GLEA,GLEA,76066,ZIP: 76066,32.70727,-97.99502,MILLSAP,Texas,United States,null
MWLA,Station,GLEA,GLEA,76067,ZIP: 76067,32.80005,-98.12756,FORT WOLTERS,Texas,United States,null
MWLA,Station,GLEA,GLEA,76068,ZIP: 76068,null,null,MINERAL WELLS,null,United States,null
MWLA,Station,GLEA,GLEA,76070,ZIP: 76070,32.26241,-97.65424,NEMO,Texas,United States,null
MWLA,Station,MWLA,MWLA,76071,ZIP: 76071,33.00546,-97.47935,NEWARK,Texas,United States,null
MWLA,Station,GLEA,GLEA,76072,ZIP: 76072,null,null,PALO PINTO,null,United States,null
MWLA,Station,MWLA,MWLA,76073,ZIP: 76073,33.10349,-97.72734,PARADISE,Texas,United States,null
MWLA,Station,GLEA,GLEA,76074,ZIP: 76074,null,null,PEASTER,null,United States,null
MWLA,Station,GLEA,GLEA,76075,ZIP: 76075,null,null,PERRIN,null,United States,null
MWLA,Station,GLEA,GLEA,76076,ZIP: 76076,null,null,POOLVILLE,null,United States,null
MWLA,Station,GLEA,GLEA,76077,ZIP: 76077,32.28213,-97.70548,RAINBOW,Texas,United States,null
MWLA,Station,MWLA,MWLA,76078,ZIP: 76078,33.08919,-97.46659,AURORA,Texas,United States,null
